from,to,weight,id,periodo_base,categoria,periodo
Inactivo_t0,Trab_familiar_t1,0.2,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2020_t3-t4
Inactivo_t0,Desocupado_t1,3.9,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2020_t3-t4
Inactivo_t0,Inactivo_t1,88.9,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2021_t1-t2
Inactivo_t0,Desocupado_t1,2.6,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2021_t1-t2
Inactivo_t0,Ocupado_t1,8.1,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2021_t1-t2
Inactivo_t0,Trab_familiar_t1,0.4,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2021_t1-t2
Inactivo_t0,Ocupado_t1,8,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2021_t2-t3
Inactivo_t0,Inactivo_t1,87.8,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2021_t2-t3
Inactivo_t0,Trab_familiar_t1,0.5,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2021_t2-t3
Inactivo_t0,Desocupado_t1,3.8,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2021_t2-t3
Inactivo_t0,Inactivo_t1,88.4,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2021_t3-t4
Inactivo_t0,Ocupado_t1,8.8,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2021_t3-t4
Inactivo_t0,Trab_familiar_t1,0.6,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2021_t3-t4
Inactivo_t0,Desocupado_t1,2.2,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2021_t3-t4
Inactivo_t0,Inactivo_t1,87.6,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2022_t1-t2
Inactivo_t0,Ocupado_t1,9.7,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2022_t1-t2
Inactivo_t0,Desocupado_t1,2.2,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2022_t1-t2
Inactivo_t0,Trab_familiar_t1,0.4,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2022_t1-t2
Inactivo_t0,Inactivo_t1,89,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2022_t2-t3
Inactivo_t0,Desocupado_t1,2.3,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2022_t2-t3
Inactivo_t0,Ocupado_t1,8.5,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2022_t2-t3
Inactivo_t0,Trab_familiar_t1,0.2,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2022_t2-t3
Inactivo_t0,Ocupado_t1,8.3,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2022_t3-t4
Inactivo_t0,Inactivo_t1,89.3,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2022_t3-t4
Inactivo_t0,Desocupado_t1,2,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2022_t3-t4
Inactivo_t0,Trab_familiar_t1,0.4,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2022_t3-t4
Inactivo_t0,Inactivo_t1,88.8,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2023_t1-t2
Inactivo_t0,Ocupado_t1,8.8,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2023_t1-t2
Inactivo_t0,Desocupado_t1,2.2,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2023_t1-t2
Inactivo_t0,Trab_familiar_t1,0.2,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2023_t1-t2
Inactivo_t0,Inactivo_t1,88.3,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2023_t2-t3
Inactivo_t0,Ocupado_t1,9.2,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2023_t2-t3
Inactivo_t0,Desocupado_t1,2.2,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2023_t2-t3
Inactivo_t0,Trab_familiar_t1,0.3,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2023_t2-t3
Inactivo_t0,Inactivo_t1,88.5,Inactivo_tant - Inactivo_tpost,t_anterior,Inactivo,2023_t3-t4
Inactivo_t0,Ocupado_t1,8.6,Inactivo_tant - Ocupado_tpost,t_anterior,Inactivo,2023_t3-t4
Inactivo_t0,Desocupado_t1,2.7,Inactivo_tant - Desocupado_tpost,t_anterior,Inactivo,2023_t3-t4
Inactivo_t0,Trab_familiar_t1,0.3,Inactivo_tant - Trab_familiar_tpost,t_anterior,Inactivo,2023_t3-t4
Ocupado_t0,Ocupado_t1,88.2,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2016_t2-t3
Ocupado_t0,Desocupado_t1,3.8,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2016_t2-t3
Ocupado_t0,Inactivo_t1,8,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2016_t2-t3
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2016_t2-t3
Ocupado_t0,Ocupado_t1,89.3,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2016_t3-t4
