from,to,weight,id,periodo_base,categoria,periodo
Patron_t0,Asalariado_t1,10.8,Patron_t0 - Asalariado_t1,t_anterior,Patron,2021_t1-t2
Patron_t0,Cuenta_propia_t1,35.6,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2021_t1-t2
Patron_t0,TFSR_t1,0.8,Patron_t0 - TFSR_t1,t_anterior,Patron,2021_t1-t2
Cuenta_propia_t0,Cuenta_propia_t1,68.6,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2021_t1-t2
Cuenta_propia_t0,Asalariado_t1,20,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2021_t1-t2
Cuenta_propia_t0,Patron_t1,9.8,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2021_t1-t2
Cuenta_propia_t0,TFSR_t1,1.6,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2021_t1-t2
Asalariado_t0,Asalariado_t1,93.2,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2021_t1-t2
Asalariado_t0,Cuenta_propia_t1,6.1,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2021_t1-t2
Asalariado_t0,Patron_t1,0.5,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2021_t1-t2
Asalariado_t0,TFSR_t1,0.2,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2021_t1-t2
Patron_t0,Patron_t1,46.6,Patron_t0 - Patron_t1,t_anterior,Patron,2021_t2-t3
Patron_t0,Cuenta_propia_t1,35,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2021_t2-t3
Patron_t0,Asalariado_t1,17.9,Patron_t0 - Asalariado_t1,t_anterior,Patron,2021_t2-t3
Patron_t0,TFSR_t1,0.5,Patron_t0 - TFSR_t1,t_anterior,Patron,2021_t2-t3
Cuenta_propia_t0,Cuenta_propia_t1,70.1,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2021_t2-t3
Cuenta_propia_t0,Asalariado_t1,24.7,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2021_t2-t3
Cuenta_propia_t0,Patron_t1,4.9,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2021_t2-t3
Cuenta_propia_t0,TFSR_t1,0.3,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2021_t2-t3
Asalariado_t0,Asalariado_t1,93.9,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2021_t2-t3
Asalariado_t0,Cuenta_propia_t1,5.1,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2021_t2-t3
Asalariado_t0,Patron_t1,0.8,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2021_t2-t3
Asalariado_t0,TFSR_t1,0.2,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2021_t2-t3
Patron_t0,Cuenta_propia_t1,27.1,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2021_t3-t4
Patron_t0,Patron_t1,52.6,Patron_t0 - Patron_t1,t_anterior,Patron,2021_t3-t4
Patron_t0,Asalariado_t1,20.1,Patron_t0 - Asalariado_t1,t_anterior,Patron,2021_t3-t4
Patron_t0,TFSR_t1,0.2,Patron_t0 - TFSR_t1,t_anterior,Patron,2021_t3-t4
Cuenta_propia_t0,Cuenta_propia_t1,75.8,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2021_t3-t4
Cuenta_propia_t0,Asalariado_t1,20,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2021_t3-t4
Cuenta_propia_t0,Patron_t1,3.7,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2021_t3-t4
Cuenta_propia_t0,TFSR_t1,0.5,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2021_t3-t4
Asalariado_t0,Asalariado_t1,92.5,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2021_t3-t4
Asalariado_t0,Cuenta_propia_t1,6.2,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2021_t3-t4
Asalariado_t0,Patron_t1,1.2,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2021_t3-t4
Asalariado_t0,TFSR_t1,0.1,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2021_t3-t4
Patron_t0,Cuenta_propia_t1,37.5,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2021_t4-t1
Patron_t0,Patron_t1,41.2,Patron_t0 - Patron_t1,t_anterior,Patron,2021_t4-t1
Patron_t0,Asalariado_t1,21,Patron_t0 - Asalariado_t1,t_anterior,Patron,2021_t4-t1
Patron_t0,TFSR_t1,0.2,Patron_t0 - TFSR_t1,t_anterior,Patron,2021_t4-t1
Cuenta_propia_t0,Cuenta_propia_t1,73.9,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2021_t4-t1
Cuenta_propia_t0,Asalariado_t1,21.1,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2021_t4-t1
Cuenta_propia_t0,Patron_t1,4.6,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2021_t4-t1
Cuenta_propia_t0,TFSR_t1,0.4,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2021_t4-t1
Asalariado_t0,Asalariado_t1,94.3,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2021_t4-t1
Asalariado_t0,Cuenta_propia_t1,5.5,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2021_t4-t1
Asalariado_t0,Patron_t1,0.2,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2021_t4-t1
Asalariado_t0,TFSR_t1,0,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2021_t4-t1
Patron_t0,Patron_t1,46.6,Patron_t0 - Patron_t1,t_anterior,Patron,2022_t1-t2
Patron_t0,Asalariado_t1,13.9,Patron_t0 - Asalariado_t1,t_anterior,Patron,2022_t1-t2
Patron_t0,Cuenta_propia_t1,38.1,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2022_t1-t2
Patron_t0,TFSR_t1,1.4,Patron_t0 - TFSR_t1,t_anterior,Patron,2022_t1-t2
Cuenta_propia_t0,Cuenta_propia_t1,74,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2022_t1-t2
Cuenta_propia_t0,Patron_t1,5.4,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2022_t1-t2
Cuenta_propia_t0,Asalariado_t1,20.2,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2022_t1-t2
Cuenta_propia_t0,TFSR_t1,0.5,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2022_t1-t2
Asalariado_t0,Asalariado_t1,93.3,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2022_t1-t2
Asalariado_t0,Cuenta_propia_t1,5.7,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2022_t1-t2
Asalariado_t0,Patron_t1,0.8,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2022_t1-t2
