from,to,weight,id,periodo_base,categoria,periodo
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2012_t4
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2012_t4
Informal_t0,Informal_t1,74.7,Informal_t0 - Informal_t1,t_anterior,Informal,2012_t4
Informal_t0,Formal_t1,25.3,Informal_t0 - Formal_t1,t_anterior,Informal,2012_t4
Formal_t0,Formal_t1,94.7,Formal_t0 - Formal_t1,t_anterior,Formal,2013_t1
Formal_t0,Informal_t1,5.3,Formal_t0 - Informal_t1,t_anterior,Formal,2013_t1
Informal_t0,Informal_t1,77.4,Informal_t0 - Informal_t1,t_anterior,Informal,2013_t1
Informal_t0,Formal_t1,22.6,Informal_t0 - Formal_t1,t_anterior,Informal,2013_t1
Formal_t0,Formal_t1,92.1,Formal_t0 - Formal_t1,t_anterior,Formal,2013_t3
Formal_t0,Informal_t1,7.9,Formal_t0 - Informal_t1,t_anterior,Formal,2013_t3
Informal_t0,Informal_t1,76.6,Informal_t0 - Informal_t1,t_anterior,Informal,2013_t3
Informal_t0,Formal_t1,23.4,Informal_t0 - Formal_t1,t_anterior,Informal,2013_t3
Formal_t0,Formal_t1,92.4,Formal_t0 - Formal_t1,t_anterior,Formal,2013_t4
Formal_t0,Informal_t1,7.6,Formal_t0 - Informal_t1,t_anterior,Formal,2013_t4
Informal_t0,Informal_t1,78.5,Informal_t0 - Informal_t1,t_anterior,Informal,2013_t4
Informal_t0,Formal_t1,21.5,Informal_t0 - Formal_t1,t_anterior,Informal,2013_t4
Formal_t0,Formal_t1,94.1,Formal_t0 - Formal_t1,t_anterior,Formal,2014_t1
Formal_t0,Informal_t1,5.9,Formal_t0 - Informal_t1,t_anterior,Formal,2014_t1
Informal_t0,Informal_t1,75.8,Informal_t0 - Informal_t1,t_anterior,Informal,2014_t1
Informal_t0,Formal_t1,24.2,Informal_t0 - Formal_t1,t_anterior,Informal,2014_t1
Formal_t0,Formal_t1,92.8,Formal_t0 - Formal_t1,t_anterior,Formal,2014_t2
