from,to,weight,id,periodo_base,categoria,periodo
Formal_t0,Formal_t1,95,Formal_t0 - Formal_t1,t_anterior,Formal,2022_t3-t4
Formal_t0,Informal_t1,5,Formal_t0 - Informal_t1,t_anterior,Formal,2022_t3-t4
Informal_t0,Informal_t1,84.3,Informal_t0 - Informal_t1,t_anterior,Informal,2022_t3-t4
Informal_t0,Formal_t1,15.7,Informal_t0 - Formal_t1,t_anterior,Informal,2022_t3-t4
Formal_t0,Formal_t1,94.9,Formal_t0 - Formal_t1,t_anterior,Formal,2022_t4-t1
Formal_t0,Informal_t1,5.1,Formal_t0 - Informal_t1,t_anterior,Formal,2022_t4-t1
Informal_t0,Informal_t1,83.9,Informal_t0 - Informal_t1,t_anterior,Informal,2022_t4-t1
Informal_t0,Formal_t1,16.1,Informal_t0 - Formal_t1,t_anterior,Informal,2022_t4-t1
Formal_t0,Formal_t1,94.8,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t1-t2
Formal_t0,Informal_t1,5.2,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t1-t2
Informal_t0,Informal_t1,84.2,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t1-t2
Informal_t0,Formal_t1,15.8,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t1-t2
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t2-t3
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t2-t3
Informal_t0,Formal_t1,14.1,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t2-t3
Informal_t0,Informal_t1,85.9,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t2-t3
Formal_t0,Formal_t1,94.8,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t3-t4
Formal_t0,Informal_t1,5.2,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t3-t4
Informal_t0,Informal_t1,84.7,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t3-t4
Informal_t0,Formal_t1,15.3,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t3-t4
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t4-t1
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t4-t1
Informal_t0,Formal_t1,13.1,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t4-t1
Informal_t0,Informal_t1,86.9,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t4-t1
Formal_t0,Formal_t1,94.3,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t1-t2
Formal_t0,Informal_t1,5.7,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t1-t2
Informal_t0,Informal_t1,86.5,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t1-t2
Informal_t0,Formal_t1,13.5,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t1-t2
Formal_t0,Formal_t1,93.5,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t2-t3
Formal_t0,Informal_t1,6.5,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t2-t3
Informal_t0,Informal_t1,89.5,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t2-t3
Informal_t0,Formal_t1,10.5,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t2-t3
Formal_t0,Formal_t1,95,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t3-t4
Formal_t0,Informal_t1,5,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t3-t4
Informal_t0,Informal_t1,86.1,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t3-t4
Informal_t0,Formal_t1,13.9,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t3-t4
Formal_t0,Formal_t1,94.1,Formal_t0 - Formal_t1,t_anterior,Formal,2024_t4-t1
Formal_t0,Informal_t1,5.9,Formal_t0 - Informal_t1,t_anterior,Formal,2024_t4-t1
Informal_t0,Informal_t1,85.3,Informal_t0 - Informal_t1,t_anterior,Informal,2024_t4-t1
Informal_t0,Formal_t1,14.7,Informal_t0 - Formal_t1,t_anterior,Informal,2024_t4-t1
Formal_t0,Formal_t1,93.8,Formal_t0 - Formal_t1,t_anterior,Formal,2025_t1-t2
Formal_t0,Informal_t1,6.2,Formal_t0 - Informal_t1,t_anterior,Formal,2025_t1-t2
Informal_t0,Informal_t1,86.4,Informal_t0 - Informal_t1,t_anterior,Informal,2025_t1-t2
Informal_t0,Formal_t1,13.6,Informal_t0 - Formal_t1,t_anterior,Informal,2025_t1-t2
Formal_t0,Formal_t1,94.7,Formal_t0 - Formal_t1,t_anterior,Formal,2025_t2-t3
Formal_t0,Informal_t1,5.3,Formal_t0 - Informal_t1,t_anterior,Formal,2025_t2-t3
Informal_t0,Informal_t1,87.2,Informal_t0 - Informal_t1,t_anterior,Informal,2025_t2-t3
Informal_t0,Formal_t1,12.8,Informal_t0 - Formal_t1,t_anterior,Informal,2025_t2-t3
Formal_t0,Formal_t1,93.6,Formal_t0 - Formal_t1,t_anterior,Formal,2025_t3-t4
Formal_t0,Informal_t1,6.4,Formal_t0 - Informal_t1,t_anterior,Formal,2025_t3-t4
Informal_t0,Informal_t1,87.5,Informal_t0 - Informal_t1,t_anterior,Informal,2025_t3-t4
Informal_t0,Formal_t1,12.5,Informal_t0 - Formal_t1,t_anterior,Informal,2025_t3-t4
